Year,Quarter,Ticker,CIKs,CompanyName,InterestRateChange,SPXCloseChange,DJCloseChange,CPI,RealGDP,InflationRate,DilutedEPS,FreeCashFlow,NetIncome,OperatingCashFlow,TotalRevenue,Polarity,Subjectivity,ClosePriceNextQuarter,YearNext,QuarterNext,LogClosePriceNextQuarter,LogPredictedPrice
2012,Q2,ABT,1800,Abbott Laboratories,0.0,-0.03287965,-0.02512481,26.22,4345.71,2.07,1.08,1641713000.0,1724612000,2066829000.0,5313297000.0,0.06539339,0.3269386595015946,32.89508819580078,2012,Q3,3.4933233516652615,3.544207480793913
2012,Q3,ABT,1800,Abbott Laboratories,0.0,0.057636401,0.043248145,26.6,4376.68,2.07,1.21,2988755000.0,1942806000,3519502000.0,5264787000.0,0.062509899,0.3228536187477246,31.42690086364746,2012,Q4,3.4476642415458163,3.4759610371368286
2012,Q4,ABT,1800,Abbott Laboratories,-0.4,-0.012668831,-0.030408188,26.32,4440.56,2.07,0.775,1117044000.0,1053381000,1503140000.0,10836936000.0,0.059334376,0.3212464871988676,35.31999969482422,2013,Q1,3.5644493670954485,3.5759650835652668
2013,Q1,ABT,1800,Abbott Laboratories,0.0,0.1002671453312672,0.1125140604419673,26.44,4320.26,1.46,0.34,186000000.0,544000000,460000000.0,5378000000.0,0.059334376,0.3212464871988676,34.880001068115234,2013,Q2,3.551913629663348,3.451823870495617
2013,Q2,ABT,1800,Abbott Laboratories,-0.5625,0.0282363635199753,0.02310804,25.73,4419.14,1.46,0.3,426000000.0,476000000,717000000.0,5446000000.0,0.05929525,0.3169056373706645,33.189998626708984,2013,Q3,3.5022485843552325,3.4861765365959307
2013,Q3,ABT,1800,Abbott Laboratories,-0.4,0.0412332193986228,0.0103312462938132,25.85,4486.44,1.46,0.61,245000000.0,966000000,522000000.0,4825000000.0,0.062267173,0.3899982576969854,38.33000183105469,2013,Q4,3.6462329271632608,3.548865903171304
2013,Q4,ABT,1800,Abbott Laboratories,-0.125,0.090477876,0.091165571,25.83,4586.32,1.46,0.37,1321402000.0,589551000,1625061000.0,5654941000.0,0.046324141,0.3288089206307792,38.50999832,2014,Q1,3.6509179042017843,3.55248494769631
2014,Q1,ABT,1800,Abbott Laboratories,-0.142857143,0.0129736631392153,-0.007178768,26.24,4403.18,1.62,0.24,81000000.0,375000000,336000000.0,4755000000.0,0.046324141,0.3288089206307792,40.900001525878906,2014,Q2,3.711130100356308,3.5275863458288628
2014,Q2,ABT,1800,Abbott Laboratories,0.1249999999999999,0.039623022,0.0177824312071716,26.64,4532.34,1.62,0.3,642000000.0,466000000,900000000.0,5057000000.0,0.044657998,0.365685329,41.59000015258789,2014,Q3,3.7278597574236803,3.6277659141620973
2014,Q3,ABT,1800,Abbott Laboratories,-0.3,-0.000521963,0.00512088,26.48,4616.61,1.62,0.357,924000000.0,538000000,1201000000.0,5079000000.0,0.065898241,0.3666219465640477,45.02000045776367,2014,Q4,3.807106845646593,3.70700680814413
2014,Q4,ABT,1800,Abbott Laboratories,-0.333333333,0.057929461,0.060599677,27.19,4709.58,1.62,0.59,951000000.0,904000000,1238000000.0,5290000000.0,0.076638064,0.3633830660468449,46.33000183105469,2015,Q1,3.8357897389505653,3.7911864207272195
2015,Q1,ABT,1800,Abbott Laboratories,0.0,0.004366409,-0.002634226,26.63,4562.38,0.12,1.51,-233000000.0,2292000000,2000000.0,4897000000.0,0.076638064,0.3633830660468449,49.08000183105469,2015,Q2,3.893451657150263,3.7935167480567147
2015,Q2,ABT,1800,Abbott Laboratories,-0.333333333,0.001660444,-0.00444509,26.61,4696.82,0.12,0.52,725000000.0,784000000,941000000.0,5170000000.0,0.046956282,0.361643293,40.220001220703125,2015,Q3,3.694364414695155,3.6821200908698715
2015,Q3,ABT,1800,Abbott Laboratories,-0.461538462,-0.075762244,-0.082960776,26.2,4741.07,0.12,0.38,784000000.0,580000000,1195000000.0,5150000000.0,0.047199844,0.3643437625073356,44.90999984741211,2015,Q4,3.8046604837020093,3.7417874575522125
2015,Q4,ABT,1800,Abbott Laboratories,0.5384615384615385,0.062438274,0.070859101,26.53,4799.35,0.12,0.51,580000000.0,767000000,828000000.0,5188000000.0,0.047545854,0.3703847273246236,41.83000183105469,2016,Q1,3.7336138292278256,3.689999862402778
2016,Q1,ABT,1800,Abbott Laboratories,0.2499999999999999,0.007730168,0.0149245080209331,26.73,4641.85,1.26,0.21,-336000000.0,316000000,-93000000.0,4885000000.0,0.047545854,0.3703847273246236,39.310001373291016,2016,Q2,3.6714789743686707,3.771756342711586
2016,Q2,ABT,1800,Abbott Laboratories,-0.189189189,0.0125821360684683,0.007713254,26.86,4768.31,1.26,0.41,662000000.0,615000000,909000000.0,5333000000.0,0.04910189,0.3452347337237448,42.290000915527344,2016,Q3,3.7445506731331872,3.844832063229294
2016,Q3,ABT,1800,Abbott Laboratories,-0.292682927,0.0310611284148458,0.019988445,26.97,4819.18,1.26,-0.223,905000000.0,-329000000,1217000000.0,5302000000.0,0.046425553,0.3421746916524963,38.40999984741211,2016,Q4,3.648317838385205,3.798888474158679
2016,Q4,ABT,1800,Abbott Laboratories,0.8965517241379313,0.032542073,0.079442762,26.91,4912.33,1.26,0.53,851000000.0,798000000,1170000000.0,5333000000.0,0.042543665,0.3450354933436909,44.40999984741211,2017,Q1,3.7934646658681204,3.893424826210577
2017,Q1,ABT,1800,Abbott Laboratories,0.4909090909090907,0.055336939,0.0455719389149202,27.18,4698.37,2.13,0.24,302000000.0,419000000,574000000.0,6335000000.0,0.042543665,0.3450354933436909,48.61000061035156,2017,Q2,3.8838292836134545,3.8206013822825216
2017,Q2,ABT,1800,Abbott Laboratories,0.2926829268292684,0.025686497,0.0332189271565612,27.29,4893.23,2.13,0.16,1096000000.0,283000000,1351000000.0,6637000000.0,0.03891345,0.3509453872300315,53.36000061035156,2017,Q3,3.9770614130457407,3.97917607720014
2017,Q3,ABT,1800,Abbott Laboratories,0.0,0.0395929702361549,0.049436922,27.43,4950.88,2.13,0.34,1742000000.0,603000000,2005000000.0,6829000000.0,0.033032794,0.3461634021509684,57.06999969482422,2017,Q4,4.044278579201222,3.9442080433288598
2017,Q4,ABT,1800,Abbott Laboratories,0.2547169811320754,0.061225867,0.1032859051224521,27.42,5069.62,2.13,-0.48,1295000000.0,-828000000,1640000000.0,7589000000.0,0.06929932,0.3769570093531899,59.91999816894531,2018,Q1,4.093010308650641,4.103746286453923
2018,Q1,ABT,1800,Abbott Laboratories,0.2556390977443608,-0.012245615,-0.02492433,27.5,4890.82,2.44,0.23,833000000.0,418000000,1108000000.0,7390000000.0,0.06929932,0.3769570093531899,60.99000168,2018,Q2,4.1107099438538635,4.173611088933733
2018,Q2,ABT,1800,Abbott Laboratories,0.1437125748502994,0.0293463896367484,0.006982501,27.73,5039.98,2.44,0.41,946000000.0,733000000,1244000000.0,7767000000.0,0.046524103,0.3401619192626092,73.36000061035156,2018,Q3,4.29537883626816,4.195326629209832
2018,Q3,ABT,1800,Abbott Laboratories,0.1413612565445027,0.071958563,0.090101894,28.08,5092.53,2.44,0.32,1829000000.0,563000000,2183000000.0,7656000000.0,0.060309061,0.334980431,72.33000183105469,2018,Q4,4.281239006176476,4.181469723674954
2018,Q4,ABT,1800,Abbott Laboratories,0.1009174311926604,-0.142837116,-0.124712912,26.61,5170.56,2.44,0.37,1298000000.0,654000000,1765000000.0,7765000000.0,0.06013314,0.3324645565518109,79.94000244140625,2019,Q1,4.381276383823661,4.28138552920349
2003,Q1,ACN,1467373,ACCENTURE PLC,0.1896551724137931,-0.066939485,-0.071494461,19.9,3582.77,2.27,0.25,353502000.0,118721000,413565000.0,3189023000.0,0.026509732,0.3487104518288715,18.09000015258789,2003,Q2,2.895359307842134,2.9948529433144393
2003,Q2,ACN,1467373,ACCENTURE PLC,0.1240310077519379,0.1351458391575808,0.1134567390264516,19.9,3680.93,2.27,0.28,412213000.0,132141000,467007000.0,3418429000.0,0.026509732,0.3487104518288715,22.34000015258789,2003,Q3,3.1063788004713095,3.112177798273031
2003,Q3,ACN,1467373,ACCENTURE PLC,0.054054054,0.013895675543611,0.025894403,19.9,3753.43,2.27,0.305,356425000.0,120505000,434229000.0,3462341000.0,0.026509732,0.3487104518288715,26.31999969482422,2003,Q4,3.270329094862292,3.184402720777296
2003,Q4,ACN,1467373,ACCENTURE PLC,-0.153153153,0.092023335,0.1039918894943605,19.9,3860.18,2.27,0.33,79149000.0,174340000,125887000.0,3574488000.0,0.026509732,0.3487104518288715,24.799999237060547,2004,Q1,3.2108436224072485,3.3109743727257683
2004,Q1,ACN,1467373,ACCENTURE PLC,0.1170212765957448,0.0128516440031656,-0.009204203,19.9,3741.64,2.68,0.22,806095000.0,123089000,860597000.0,3682304000.0,0.026509732,0.3487104518288715,27.479999542236328,2004,Q2,3.3134584506960816,3.131732670536342
2004,Q2,ACN,1467373,ACCENTURE PLC,0.3398058252427183,0.007657861,0.005991326,19.9,3837.59,2.68,0.37,297499000.0,210409000,376150000.0,4050241000.0,0.026509732,0.3487104518288715,27.049999237060547,2004,Q3,3.2976869770877046,3.222421726620531
2004,Q3,ACN,1467373,ACCENTURE PLC,0.3857142857142858,-0.012719897,-0.024568035,19.9,3879.62,2.68,0.345,291220000.0,182990000,393315000.0,3806549000.0,0.026509732,0.3487104518288715,27.0,2004,Q4,3.295836866004329,3.2375092488335246
2004,Q4,ACN,1467373,ACCENTURE PLC,0.0591397849462364,0.071073796,0.057920168,19.9,3990.91,2.68,0.32,-115780000.0,196273000,-60883000.0,4071372000.0,0.026509732,0.3487104518288715,24.149999618530273,2005,Q1,3.1842843643027336,3.3624386625002254
2005,Q1,ACN,1467373,ACCENTURE PLC,0.5025380710659898,-0.025851541,-0.025897222,19.9,3867.08,3.39,0.35,725574000.0,209786000,786890000.0,4216384000.0,0.026509732,0.3487104518288715,22.670000076293945,2005,Q2,3.121042467884852,3.2209401073154122
2005,Q2,ACN,1467373,ACCENTURE PLC,0.1837455830388692,0.0156958701360705,-0.012430437,19.9,3972.82,3.39,0.51,523616000.0,305280000,593916000.0,4497610000.0,0.026509732,0.3487104518288715,25.459999084472656,2005,Q3,3.2371085571698197,3.357149193411205
2005,Q3,ACN,1467373,ACCENTURE PLC,0.1696428571428572,0.0287749907906633,0.0257447997950199,19.9,4040.69,3.39,0.435,435899000.0,229135000,567158000.0,4309054000.0,0.026509732,0.3487104518288715,28.87000084,2005,Q4,3.3628030227707906,3.4170991781471933
2005,Q4,ACN,1467373,ACCENTURE PLC,0.0407124681933841,0.0158527355734409,0.0140793096596553,19.9,4107.38,3.39,0.36,290425000.0,214940000,368381000.0,4543016000.0,0.026509732,0.3487104518288715,30.06999969482422,2006,Q1,3.4035279868515924,3.466969734797187
2006,Q1,ACN,1467373,ACCENTURE PLC,0.2224938875305624,0.037315047,0.036558899,19.9,4003.48,3.23,0.11,611797000.0,69680000,683674000.0,4491112000.0,0.026509732,0.3487104518288715,28.31999969482422,2006,Q2,3.343568258049538,3.3285887262136957
2006,Q2,ACN,1467373,ACCENTURE PLC,0.01,-0.019052106,0.003681593,19.9,4116.72,3.23,0.56,746237000.0,342264000,805570000.0,4805327000.0,0.026509732,0.3487104518288715,31.709999084472656,2006,Q3,3.4566320596783746,3.5315017497746197
2006,Q3,ACN,1467373,ACCENTURE PLC,0.0574257425742574,0.051684774,0.047429557,19.9,4111.95,3.23,0.51,713356000.0,346445000,810364000.0,4388911000.0,0.026509732,0.3487104518288715,36.93000030517578,2006,Q4,3.6090242371280996,3.50870682608259
2006,Q4,ACN,1467373,ACCENTURE PLC,-0.031835206,0.061721002,0.067135483,19.9,4201.0,3.23,0.46,98684000.0,284232000,165828000.0,5166359000.0,0.026509732,0.3487104518288715,38.540000915527344,2007,Q1,3.65169668674147,3.5825570890617433
2007,Q1,ACN,1467373,ACCENTURE PLC,0.0251450676982591,0.001804978,-0.008729735,19.9,4063.75,2.85,0.47,634278000.0,296722000,710178000.0,5169353000.0,0.026509732,0.3487104518288715,42.88999938964844,2007,Q2,3.7586386842981625,3.4608800823530768
2007,Q2,ACN,1467373,ACCENTURE PLC,0.001886792,0.058056388,0.085335934,19.9,4184.41,2.85,0.54,895511000.0,345400000,977518000.0,5543684000.0,0.026509732,0.3487104518288715,40.25,2007,Q3,3.6951100038645723,3.6181950287558275
2007,Q3,ACN,1467373,ACCENTURE PLC,-0.13747646,0.0155652376359464,0.036320665,19.9,4208.61,2.85,0.57,637721000.0,316794000,777041000.0,5573351000.0,0.026509732,0.3487104518288715,36.029998779296875,2007,Q4,3.5843518908798147,3.641698938603949
2007,Q4,ACN,1467373,ACCENTURE PLC,-0.37804878,-0.050858413,-0.058401212,19.9,4305.67,2.85,0.6,-120251000.0,381285000,-31471000.0,6101957000.0,0.026509732,0.3487104518288715,35.16999816894531,2008,Q1,3.5601933944229187,3.6600906017848946
2008,Q1,ACN,1467373,ACCENTURE PLC,-0.179738562,-0.099199106,-0.075532876,19.9,4182.54,3.84,0.64,645456000.0,406557000,723994000.0,6057623000.0,0.026509732,0.3487104518288715,40.720001220703125,2008,Q2,3.7067194022202417,3.53812642735718
2008,Q2,ACN,1467373,ACCENTURE PLC,0.037815126,-0.06581617,-0.103075146,19.9,4226.59,3.84,0.74,1013729000.0,469089000,1080045000.0,6593201000.0,0.026509732,0.3487104518288715,38.0,2008,Q3,3.6375861597263857,3.5816935085187143
2008,Q3,ACN,1467373,ACCENTURE PLC,-0.037914692,-0.092263271,-0.046704257,19.9,4192.4,3.84,0.74,943946000.0,434820000,1030680000.0,6561045000.0,0.026509732,0.3487104518288715,32.790000915527344,2008,Q4,3.490123618777488,3.589798716147013
2008,Q4,ACN,1467373,ACCENTURE PLC,-0.87826087,-0.222047095,-0.189702402,19.9,4179.96,3.84,0.74,396256000.0,479866000,468132000.0,6470608000.0,0.026509732,0.3487104518288715,27.489999771118164,2009,Q1,3.313822293851151,3.413575713735739
2009,Q1,ACN,1467373,ACCENTURE PLC,0.1428571428571427,-0.116667589,-0.133023943,19.9,3976.81,-0.36,0.63,578024000.0,411436000,630637000.0,5657563000.0,0.026509732,0.3487104518288715,33.459999084472656,2009,Q2,3.5103506681968324,3.410034275005961
2009,Q2,ACN,1467373,ACCENTURE PLC,0.375,0.1334516940375795,0.088306535,19.9,4060.38,-0.36,0.68,970974000.0,443969000,1014619000.0,5537348000.0,0.026509732,0.3487104518288715,37.27000045776367,2009,Q3,3.61818872577353,3.518242624319373
2009,Q3,ACN,1467373,ACCENTURE PLC,-0.65,0.1448561186141465,0.142075667,19.9,4102.85,-0.36,0.675,971493000.0,254692000,1046814000.0,5505449000.0,0.026509732,0.3487104518288715,41.5,2009,Q4,3.7256934272366524,3.6257175443924448
2009,Q4,ACN,1467373,ACCENTURE PLC,-0.545454545,0.082779045,0.096618251,25.09,4209.06,-0.36,0.67,184294000.0,444817000,219111000.0,5747687000.0,0.026509732,0.3487104518288715,41.95000076293945,2010,Q1,3.736478451100091,3.8365805335801952
2010,Q1,ACN,1467373,ACCENTURE PLC,0.7999999999999998,0.0487220877051386,0.041098767,24.97,4055.06,1.64,0.6,615935000.0,399760000,659981000.0,5537823000.0,0.045658947,0.3654520314435339,38.650001525878906,2010,Q2,3.6545468145128326,3.7378452599333416
2010,Q2,ACN,1467373,ACCENTURE PLC,-0.470588235,-0.125108225,-0.10552234,25.14,4188.71,1.64,0.73,903173000.0,490597000,960923000.0,5975495000.0,0.044806781,0.3666438005210163,42.49000168,2010,Q3,3.7492687936654345,3.8490779999465037
2010,Q3,ACN,1467373,ACCENTURE PLC,-0.117647059,0.1107974731596213,0.1084527866854762,25.33,4229.41,1.64,0.77,1150003000.0,445482000,1251605000.0,5833073000.0,0.044806781,0.3666438005210163,48.49000168,2010,Q4,3.881357625763579,3.952513063683601
2010,Q4,ACN,1467373,ACCENTURE PLC,-0.35,0.097187326,0.069053749,25.48,4316.57,1.64,0.81,30916000.0,534714000,106399000.0,6478193000.0,0.023819629,0.3300034619788149,54.970001220703125,2011,Q1,4.006787604079284,4.034879765976173
2011,Q1,ACN,1467373,ACCENTURE PLC,-0.230769231,0.0542206036703665,0.064108776,25.46,4155.64,3.16,0.75,522529000.0,503017000,601104000.0,6496293000.0,0.0316345,0.336740406,60.41999816894531,2011,Q2,4.1013201456530854,3.979864826164335
2011,Q2,ACN,1467373,ACCENTURE PLC,-0.363636364,-0.008833617,0.003039578,25.33,4251.8,3.16,0.93,1240279000.0,628013000,1352960000.0,7204355000.0,0.050669602,0.3324766337732457,52.68000030517578,2011,Q3,3.9642358826680906,4.064366558783566
2011,Q3,ACN,1467373,ACCENTURE PLC,-0.25,-0.15544873,-0.132672694,25.72,4273.16,3.16,0.945,1244301000.0,611933000,1381276000.0,7174073000.0,0.050669602,0.3324766337732457,53.22999954223633,2011,Q4,3.974622138584935,3.9568715959625194
2011,Q4,ACN,1467373,ACCENTURE PLC,-0.333333333,0.1115235721482737,0.1195028487966148,26.0,4371.81,3.16,0.96,394383000.0,642086000,475258000.0,7589108000.0,0.04888848,0.3209579745791293,64.5,2012,Q1,4.1666652238017265,4.217654550509086
2012,Q1,ACN,1467373,ACCENTURE PLC,1.2499999999999998,0.1199666030534352,0.081397595,26.18,4279.82,2.07,0.97,772434000.0,643923000,857813000.0,7259828000.0,0.045886549,0.3238225917701949,60.09000015258789,2012,Q2,4.095843440885159,3.995841611245495
2012,Q2,ACN,1467373,ACCENTURE PLC,0.0,-0.03287965,-0.02512481,26.22,4345.71,2.07,1.03,1125128000.0,689219000,1215590000.0,7640790000.0,0.06115446,0.3433730144273428,70.02999877929688,2012,Q3,4.24892370423628,4.230804386000796
2012,Q3,ACN,1467373,ACCENTURE PLC,0.0,0.057636401,0.043248145,26.6,4376.68,2.07,0.88,1592933000.0,578282000,1708191000.0,7288259000.0,0.06115446,0.3433730144273428,66.5,2012,Q4,4.197201947661808,4.257323939619204
2012,Q4,ACN,1467373,ACCENTURE PLC,-0.4,-0.012668831,-0.030408188,26.32,4440.56,2.07,1.06,-195362000.0,698817000,-108815000.0,7668036000.0,0.048146095,0.3396679250968258,75.97000122070312,2013,Q1,4.330338541583356,4.287863583792117
2013,Q1,ACN,1467373,ACCENTURE PLC,0.0,0.1002671453312672,0.1125140604419673,26.44,4320.26,1.46,1.65,543983000.0,1101802000,634224000.0,7493320000.0,0.032829376,0.3213912638345944,71.95999908447266,2013,Q2,4.2761103963596065,4.221905000228912
2013,Q2,ACN,1467373,ACCENTURE PLC,-0.5625,0.0282363635199753,0.02310804,25.73,4419.14,1.46,1.21,1411633000.0,810258000,1502209000.0,7707935000.0,0.015284294,0.4008816326226436,73.63999938964844,2013,Q3,4.299188348076561,4.262527077246746
2013,Q3,ACN,1467373,ACCENTURE PLC,-0.4,0.0412332193986228,0.0103312462938132,25.85,4486.44,1.46,1.01,1173281000.0,671000000,1275510000.0,7524994000.0,0.015284294,0.4008816326226436,82.22000122070312,2013,Q4,4.409398596316523,4.309128578398968
2013,Q4,ACN,1467373,ACCENTURE PLC,-0.125,0.090477876,0.091165571,25.83,4586.32,1.46,1.15,122274000.0,751846000,181233000.0,7799696000.0,0.0286181,0.360214353,79.72000122070312,2014,Q1,4.378520510656976,4.386090258666068
2014,Q1,ACN,1467373,ACCENTURE PLC,-0.142857143,0.0129736631392153,-0.007178768,26.24,4403.18,1.62,1.03,216213000.0,671300000,292380000.0,7567483000.0,0.042549748,0.3539991697532611,80.83999633789062,2014,Q2,4.3924718472347095,4.29201714537645
2014,Q2,ACN,1467373,ACCENTURE PLC,0.1249999999999999,0.039623022,0.0177824312071716,26.64,4532.34,1.62,1.26,1277973000.0,817336000,1363260000.0,8240180000.0,0.033653154,0.3611330284226656,81.31999969482422,2014,Q3,4.398391985007369,4.503489410579701
2014,Q3,ACN,1467373,ACCENTURE PLC,-0.3,-0.000521963,0.00512088,26.48,4616.61,1.62,1.08,1547755000.0,701016000,1649212000.0,8267319000.0,0.033653154,0.3611330284226656,89.30999755859375,2014,Q4,4.49211343635948,4.538951502516214
2014,Q4,ACN,1467373,ACCENTURE PLC,-0.333333333,0.057929461,0.060599677,27.19,4709.58,1.62,1.29,821042000.0,831530000,872900000.0,8343257000.0,0.035718554,0.3790108416440447,93.69000244140624,2015,Q1,4.5399914860214405,4.62015732590476
2015,Q1,ACN,1467373,ACCENTURE PLC,0.0,0.004366409,-0.002634226,26.63,4562.38,0.12,1.08,219719000.0,690726000,301287000.0,7931590000.0,0.026889483,0.3694907098699624,96.77999877929688,2015,Q2,4.572440348751997,4.472087270619719
2015,Q2,ACN,1467373,ACCENTURE PLC,-0.333333333,0.001660444,-0.00444509,26.61,4696.82,0.12,1.24,1299810000.0,793697000,1413364000.0,8275066000.0,0.034714903,0.3625037848511459,98.26000213623048,2015,Q3,4.587617048481093,4.566463021348536
2015,Q3,ACN,1467373,ACCENTURE PLC,-0.461538462,-0.075762244,-0.082960776,26.2,4741.07,0.12,1.15,1356549000.0,737628000,1504586000.0,8364511000.0,0.034714903,0.3625037848511459,104.5,2015,Q4,4.6491870714048655,4.54875133508414
2015,Q4,ACN,1467373,ACCENTURE PLC,0.5384615384615385,0.062438274,0.070859101,26.53,4799.35,0.12,1.28,548480000.0,818899000,643257000.0,8465984000.0,0.031559531,0.3733819353481004,115.4000015258789,2016,Q1,4.74840436729652,4.648063079543772
2016,Q1,ACN,1467373,ACCENTURE PLC,0.2499999999999999,0.007730168,0.0149245080209331,26.73,4641.85,1.26,2.08,216127000.0,1326520000,364195000.0,8397053000.0,0.049801668,0.3755682215359162,113.29000091552734,2016,Q2,4.72995091096667,4.758828474621843
2016,Q2,ACN,1467373,ACCENTURE PLC,-0.189189189,0.0125821360684683,0.007713254,26.86,4768.31,1.26,1.41,1500334000.0,897247000,1593989000.0,8969044000.0,0.041809077,0.366488143,122.16999816894533,2016,Q3,4.805413502428208,4.756676925220086
2016,Q3,ACN,1467373,ACCENTURE PLC,-0.292682927,0.0310611284148458,0.019988445,26.97,4819.18,1.26,1.68,1895373000.0,1069226000,2055439000.0,8965580000.0,0.041809077,0.366488143,117.12999725341795,2016,Q4,4.763284405632778,4.802571789894877
2016,Q4,ACN,1467373,ACCENTURE PLC,0.8965517241379313,0.032542073,0.079442762,26.91,4912.33,1.26,1.58,999329000.0,1004476000,1083882000.0,9005603000.0,0.039350961,0.3667249302596627,119.87999725341795,2017,Q1,4.786491219537368,4.88524952680514
2017,Q1,ACN,1467373,ACCENTURE PLC,0.4909090909090907,0.055336939,0.0455719389149202,27.18,4698.37,2.13,1.33,50294000.0,838752000,154703000.0,8762182000.0,0.047809423,0.3720362233282682,123.68000030517578,2017,Q2,4.817697587306575,4.7176485069982
2017,Q2,ACN,1467373,ACCENTURE PLC,0.2926829268292684,0.025686497,0.0332189271565612,27.29,4893.23,2.13,1.05,1656761000.0,669468000,1792572000.0,9356787000.0,0.035828681,0.3576661020019218,135.07000732421875,2017,Q3,4.905793216798027,4.8987161752358706
